Results: 	[0.8794]	
Results: 	[0.8794, 0.8787]	
Results: 	[0.8794, 0.8787, 0.8756]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734, 0.8769]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734, 0.8769, 0.8697]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734, 0.8769, 0.8697, 0.873]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734, 0.8769, 0.8697, 0.873, 0.8798]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734, 0.8769, 0.8697, 0.873, 0.8798, 0.8745]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734, 0.8769, 0.8697, 0.873, 0.8798, 0.8745, 0.8776]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734, 0.8769, 0.8697, 0.873, 0.8798, 0.8745, 0.8776, 0.8736]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734, 0.8769, 0.8697, 0.873, 0.8798, 0.8745, 0.8776, 0.8736, 0.8727]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734, 0.8769, 0.8697, 0.873, 0.8798, 0.8745, 0.8776, 0.8736, 0.8727, 0.8687]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734, 0.8769, 0.8697, 0.873, 0.8798, 0.8745, 0.8776, 0.8736, 0.8727, 0.8687, 0.8743]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734, 0.8769, 0.8697, 0.873, 0.8798, 0.8745, 0.8776, 0.8736, 0.8727, 0.8687, 0.8743, 0.8761]	
Results: 	[0.8794, 0.8787, 0.8756, 0.8788, 0.8721, 0.8734, 0.8769, 0.8697, 0.873, 0.8798, 0.8745, 0.8776, 0.8736, 0.8727, 0.8687, 0.8743, 0.8761, 0.8703]	
