Results: 	[0.9462]	
Results: 	[0.9462, 0.9452]	
Results: 	[0.9462, 0.9452, 0.9491]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509, 0.9483]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509, 0.9483, 0.9489]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509, 0.9483, 0.9489, 0.9488]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509, 0.9483, 0.9489, 0.9488, 0.9476]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509, 0.9483, 0.9489, 0.9488, 0.9476, 0.9492]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509, 0.9483, 0.9489, 0.9488, 0.9476, 0.9492, 0.9452]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509, 0.9483, 0.9489, 0.9488, 0.9476, 0.9492, 0.9452, 0.9462]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509, 0.9483, 0.9489, 0.9488, 0.9476, 0.9492, 0.9452, 0.9462, 0.9488]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509, 0.9483, 0.9489, 0.9488, 0.9476, 0.9492, 0.9452, 0.9462, 0.9488, 0.9505]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509, 0.9483, 0.9489, 0.9488, 0.9476, 0.9492, 0.9452, 0.9462, 0.9488, 0.9505, 0.9465]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509, 0.9483, 0.9489, 0.9488, 0.9476, 0.9492, 0.9452, 0.9462, 0.9488, 0.9505, 0.9465, 0.9497]	
Results: 	[0.9462, 0.9452, 0.9491, 0.9431, 0.9475, 0.9484, 0.9438, 0.9509, 0.9483, 0.9489, 0.9488, 0.9476, 0.9492, 0.9452, 0.9462, 0.9488, 0.9505, 0.9465, 0.9497, 0.947]	
