Results: 	[0.9913]	
Results: 	[0.9913, 0.9929]	
Results: 	[0.9913, 0.9929, 0.9918]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916, 0.9917]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916, 0.9917, 0.9912]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916, 0.9917, 0.9912, 0.9918]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916, 0.9917, 0.9912, 0.9918, 0.9909]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916, 0.9917, 0.9912, 0.9918, 0.9909, 0.9909]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916, 0.9917, 0.9912, 0.9918, 0.9909, 0.9909, 0.9914]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916, 0.9917, 0.9912, 0.9918, 0.9909, 0.9909, 0.9914, 0.9921]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916, 0.9917, 0.9912, 0.9918, 0.9909, 0.9909, 0.9914, 0.9921, 0.9912]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916, 0.9917, 0.9912, 0.9918, 0.9909, 0.9909, 0.9914, 0.9921, 0.9912, 0.9919]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916, 0.9917, 0.9912, 0.9918, 0.9909, 0.9909, 0.9914, 0.9921, 0.9912, 0.9919, 0.9905]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916, 0.9917, 0.9912, 0.9918, 0.9909, 0.9909, 0.9914, 0.9921, 0.9912, 0.9919, 0.9905, 0.9914]	
Results: 	[0.9913, 0.9929, 0.9918, 0.9943, 0.9931, 0.9915, 0.9916, 0.9916, 0.9917, 0.9912, 0.9918, 0.9909, 0.9909, 0.9914, 0.9921, 0.9912, 0.9919, 0.9905, 0.9914, 0.9913]	
