Results: 	[0.7338]	
Results: 	[0.7338, 0.7457]	
Results: 	[0.7338, 0.7457, 0.773]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399, 0.7323]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399, 0.7323, 0.805]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399, 0.7323, 0.805, 0.801]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399, 0.7323, 0.805, 0.801, 0.7698]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399, 0.7323, 0.805, 0.801, 0.7698, 0.8044]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399, 0.7323, 0.805, 0.801, 0.7698, 0.8044, 0.8078]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399, 0.7323, 0.805, 0.801, 0.7698, 0.8044, 0.8078, 0.7323]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399, 0.7323, 0.805, 0.801, 0.7698, 0.8044, 0.8078, 0.7323, 0.8049]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399, 0.7323, 0.805, 0.801, 0.7698, 0.8044, 0.8078, 0.7323, 0.8049, 0.783]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399, 0.7323, 0.805, 0.801, 0.7698, 0.8044, 0.8078, 0.7323, 0.8049, 0.783, 0.7391]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399, 0.7323, 0.805, 0.801, 0.7698, 0.8044, 0.8078, 0.7323, 0.8049, 0.783, 0.7391, 0.7838]	
Results: 	[0.7338, 0.7457, 0.773, 0.7948, 0.7429, 0.7824, 0.7216, 0.753, 0.7976, 0.7793, 0.7399, 0.7323, 0.805, 0.801, 0.7698, 0.8044, 0.8078, 0.7323, 0.8049, 0.783, 0.7391, 0.7838, 0.7432]	
